0
-6
6
10
14
20
28
24
22
16
2
-10
-25
-29
-40
-53
-57
-56
-48
-39
-33
-40
-53
-46
-48
-56
-56
-53
-52
-51
-55
-55
-49
-46
-39
-31
-31
-36
-33
-21
-11
-12
-8
-1
13
19
9
22
36
35
44
45
48
51
48
36
21
7
-9
-22
-32
-49
-53
-45
-40
-33
-26
-24
-21
-20
-27
-29
-25
-17
0
12
11
15
21
36
44
48
57
65
69
68
58
51
44
39
39
34
25
24
21
3
-7
-5
-15
-27
-31
-21
-21
-25
-36
-41
-40
-36
-35
-36
-32
-32
-36
-33
-34
-29
-27
-26
-16
-10
-12
0
23
27
25
34
45
50
53
54
44
39
42
43
47
43
42
48
34
20
14
5
0
0
-5
-3
1
7
12
16
27
37
42
48
46
49
49
46
44
44
38
44
48
43
43
41
31
21
15
14
18
15
11
16
13
3
-5
-15
-26
-39
-45
-51
-56
-51
-41
-30
-30
-33
-30
-21
-13
-9
-6
-3
-3
-2
-4
-13
-4
6
12
22
23
20
29
35
27
19
16
14
9
7
-2
-13
-14
-20
-21
-13
-11
-9
-11
-21
-21
-16
-16
-16
-23
-20
-19
-22
-29
-45
-56
-53
-63
-64
-54
-45
-33
-30
-32
-38
-34
-21
-15
-16
-24
-22
-13
-12
-14
-14
-24
-28
-25
-25
-24
-16
-20
-27
-25
-19
-18
-17
-18
-25
-32
-33
-41
-46
-43
-46
-48
-46
-49
-51
-48
-39
-23
-16
-17
-14
-18
-24
-19
-14
-20
-23
-34
-40
-38
-42
-45
-44
-38
-40
-42
-32
-30
-33
-35
-31
-30
-25
-19
-25
-23
-17
-5
-1
-2
13
24
8
-15
-21
-26
-36
-35
-35
-30
-18
-12
0
12
27
39
42
45
44
36
36
30
17
18
26
32
36
46
52
58
61
64
62
54
46
42
44
40
32
22
13
10
5
6
8
3
-4
-1
7
9
12
22
29
26
34
41
38
38
38
36
34
36
42
44
44
46
46
44
39
30
21
21
28
32
28
32
37
43
52
62
63
64
71
70
68
63
58
48
34
27
14
11
18
10
1
4
8
12
17
16
19
22
24
32
35
35
43
45
39
33
34
36
33
34
34
36
44
48
41
35
36
37
36
26
15
13
12
6
1
3
9
15
10
11
20
25
30
26
14
7
8
8
9
9
9
12
10
3
1
6
-10291
8
5
-10
-18
-25
-25
-20
-25
-24
-5
3
7
11
20
29
28
18
20
4999999
25
19
9
9
-3
-8
-8
-26
-42
-50
-51
-47
-50
-52
-53
-45
-34
-38
-41
-28
-13
-7
