-38
-34
-29
-43
-47
-45
-49
-57
-62
-57
-51
-44
-35
-31
-15
-8
-16
-11
0
13
18
18
29
28
31
34
23
21
35
38
27
22
18
3
-14
-21
-9
-6
-6
-4
0
16
13
-5
-12
-33
-32
-12
9
6
-4
-14
-4
12
19
10
1
0
-6
-8
16
0
-20
-12
-10
-12
0
29
19
-5
0
-14
-6
29
46
39
13
7
19
14
2
20
39
12
-10
14
10
-35
-32
-11
-24
-24
-16
-34
-29
-3
-12
-28
-43
-41
-9
8
7
10
25
44
44
13
0
15
9
23
15
10
38
53
5
-23
3
23
11
-1
-11
-9
-3
5
25
56
46
18
32
-3
33
54
-21
-40
8
33
-2
-43
-49
-10
31
32
-11
-16
2
0
28
75
116
101
-37
-65
19
37
29
11
-19
37
19
-47
32
85
18
-18
7
7
7
39
92
92
72
53
-54
-142
-64
14
31
45
56
68
25
65
59
-19
-17
47
61
-42
-61
-11
-23
-18
38
33
-11
56
160
104
11
-7
25
14
-1
18
86
196
162
-34
-17
58
61
75
66
40
37
48
28
9
8
9
7
9
-2
1
17
10
5
21
31
34
48
60
61
65
65
49
34
24
22
40
47
47
37
-7
-13
11
21
14
12
22
23
18
26
33
24
24
30
31
42
47
46
51
51
52
49
34
20
27
26
22
21
23
13
15
24
27
25
24
29
29
24
24
27
29
30
34
32
24
24
33
35
28
17
8
6
-7
-15
-12
-15
-12
-6
-4
0
-9
-23
-11
-1
11
13
9
21
32
37
39
43
42
38
35
28
28
29
36
41
36
21
25
34
25
20
24
42
47
41
51
40
29
28
29
48
42
26
15
9
8
21
18
1
10
27
15
12
27
20
8
-2
-6
17
43
26
17
21
29
21
19
42
31
1
-13
10
33
24
17
14
10
-12
-14
4
3
-7
-2
0
3
5
4
3
14
15
3
8
9
15
22
2
-5
5
10
0
6
19
24
16
3
-6
-18
-15
-10
-18
-22
-25
-28
-26
-10
9
12
7
12
20
26
19
14
21
18
8
-14
-18
0
-12
-27
-33
-31
-14
-12
-18
-7
-3
-6
-13
2
13
14
20
11
-3
0
7
15
16
15
42
56
30
-13
-28
-8
5
-17
-11
0
16
26
8
-6
0
17
12
9
8
0
13
11
2
15
33
15
-46
-32
7
9
-5
2
28
23
-3
-8
-20
-41
-37
-36
-38
-28
-24
-33
-42
-38
-40
-63
-65
-38
-31
-38
-34
-27
-8
-6
-26
-26
